title,link,source,time,type
Michael Burry of ’Big Short’ fame is closing his hedge fund,https://www.investing.com/news/stock-market-news/michael-burry-of-big-short-fame-deregisters-scion-asset-management-4354893,N/A,2025-11-13 20:12:35,Free
"Disney, Tesla among market cap stock movers on Thursday",https://www.investing.com/news/stock-market-news/disney-tesla-among-market-cap-stock-movers-on-thursday-93CH-4356543,N/A,2025-11-13 19:01:57,Free
"Disney, Tesla among market cap stock movers on Thursday",https://www.investing.com/news/stock-market-news/disney-tesla-among-market-cap-stock-movers-on-thursday-93CH-4355960,N/A,2025-11-13 15:32:19,Free
"CoreWeave stock falls after The Verge labels it ""heart of AI bubble""",https://www.investing.com/news/stock-market-news/coreweave-stock-falls-after-the-verge-labels-it-heart-of-ai-bubble-4355912,N/A,2025-11-13 15:22:10,Free
Oppenheimer raises Nvidia stock price target to $265 on AI growth,https://www.investing.com/news/analyst-ratings/oppenheimer-raises-nvidia-stock-price-target-to-265-on-ai-growth-93CH-4355871,N/A,2025-11-13 15:13:05,Free
AI winner Ibiden sees its stock target lifted at Bernstein,https://www.investing.com/news/stock-market-news/ai-winner-ibiden-sees-its-stock-target-lifted-at-bernstein-4355757,N/A,2025-11-13 14:45:33,Free
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/oppenheimer-maintains-nvidia-at-outperform-with-a-price-target-of-26500-4355639,N/A,2025-11-13 14:37:02,Pro
China’s Tencent says chip shortage curbs cloud growth despite strong Q3 results,https://www.investing.com/news/stock-market-news/chinas-tencent-books-15-quarterly-revenue-growth-4354144,N/A,2025-11-13 14:19:23,Free
Factbox-Major analyst and enterprise forecasts on the AI market,https://www.investing.com/news/stock-market-news/factboxmajor-analyst-and-enterprise-forecasts-on-the-ai-market-4355428,N/A,2025-11-13 13:54:25,Free
Serve Robotics stock rating reiterated as Overweight by Cantor Fitzgerald,https://www.investing.com/news/analyst-ratings/serve-robotics-stock-rating-reiterated-as-overweight-by-cantor-fitzgerald-93CH-4355296,N/A,2025-11-13 13:21:31,Free
Nvidia stock price target raised to $230 from $210 at Susquehanna,https://www.investing.com/news/analyst-ratings/nvidia-stock-price-target-raised-to-230-from-210-at-susquehanna-93CH-4355253,N/A,2025-11-13 13:13:48,Free
Samsung’s operating profit seen ’skyrocketing’ on robust HBM4 demand,https://www.investing.com/news/stock-market-news/samsungs-operating-profit-seen-skyrocketing-on-robust-hbm4-demand-4355082,N/A,2025-11-13 12:39:43,Free
Nokia completes directed share issuance to NVIDIA,https://www.investing.com/news/company-news/nokia-completes-directed-share-issuance-to-nvidia-93CH-4355080,N/A,2025-11-13 12:37:38,Free
"Nokia completes directed share issue to NVIDIA, changes total share count",https://www.investing.com/news/company-news/nokia-completes-directed-share-issue-to-nvidia-changes-total-share-count-93CH-4355069,N/A,2025-11-13 12:33:33,Free
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/susquehanna-maintains-nvidia-at-positive-with-a-price-target-of-23000-4354635,N/A,2025-11-13 12:33:02,Pro
"Cursor raises $2.3 billion at $29.3 billion valuation, up 12x since January - WSJ",https://www.investing.com/news/stock-market-news/cursor-raises-23-billion-at-293-billion-valuation-up-12x-since-january--wsj-93CH-4354957,N/A,2025-11-13 12:11:41,Free
"Compass Point initiates CoreWeave stock with Buy rating, $150 price target",https://www.investing.com/news/analyst-ratings/compass-point-initiates-coreweave-stock-with-buy-rating-150-price-target-93CH-4354111,N/A,2025-11-13 08:25:18,Free
"China’s Baidu unveils new AI processors, supercomputing products",https://www.investing.com/news/stock-market-news/chinas-baidu-unveils-new-ai-processors-supercomputing-products-4353964,N/A,2025-11-13 06:54:46,Free
’Big Short’ Michael Burry de-registers Scion Asset Management,https://www.investing.com/news/stock-market-news/big-short-micheal-burry-deregisters-scion-asset-management-4353912,N/A,2025-11-13 04:14:33,Free
Dow notches record-high close while Amazon weighs on Nasdaq,https://www.investing.com/news/stock-market-news/us-stock-futures-advance-as-investors-cheer-possible-end-to-federal-shutdown-4350541,N/A,2025-11-13 00:01:22,Free
Stock market today: S&P 500 ekes out gain as traders eye potential end of shutdown,https://www.investing.com/news/stock-market-news/wall-st-futures-steady-as-government-reopening-looms-amd-rises-on-upbeat-outlook-4349865,N/A,2025-11-12 21:09:18,Free
Deutsche Telekom is due to report on Thursday. Here’s what to watch out for.,https://www.investing.com/news/pro/deutsche-telekom-is-due-to-report-on-thursday-heres-what-to-watch-out-for-432SI-4352841,N/A,2025-11-12 21:01:02,Pro
AMD shares rise as investors cheer AI-driven revenue growth targets,https://www.investing.com/news/stock-market-news/amd-shares-climb-as-investors-cheer-longterm-growth-targets-4350397,N/A,2025-11-12 20:36:29,Free
Up to 55% off! Lock your InvestingPro Subscription for less than $8 NOW,https://www.investing.com/news/stock-market-news/up-to-55-off-lock-your-investingpro-subscription-for-less-than-8-now-4352769,N/A,2025-11-12 20:24:18,Free
"Nvidia to invest $1 billion to build AI data center in northern Mexico, governor says",https://www.investing.com/news/stock-market-news/nvidia-to-invest-1-billion-to-build-ai-data-center-in-northern-mexico-governor-says-4352244,N/A,2025-11-12 17:00:29,Free
Microsoft builds AI super factory in Atlanta as part of data center expansion - WSJ,https://www.investing.com/news/stock-market-news/microsoft-builds-ai-super-factory-in-atlanta-as-part-of-data-center-expansion--wsj-93CH-4352117,N/A,2025-11-12 16:17:05,Free
AMD climbs after outlining plan for steep growth in AI data center chip market,https://www.investing.com/news/stock-market-news/amd-stock-climbs-after-outlining-plan-for-35-revenue-growth-20-eps-target-4349775,N/A,2025-11-12 15:30:44,Free
Anthropic plans $50 billion data center investment in US,https://www.investing.com/news/pro/anthropic-says-it-will-spend-50-billion-on-data-centers-in-us-432SI-4351821,N/A,2025-11-12 15:05:03,Pro
"FQ1 earnings not expected to be a strong catalyst for this IT stock, analysts say",https://www.investing.com/news/pro/fq1-earnings-not-expected-to-be-a-strong-catalyst-for-this-it-stock-analysts-say-432SI-4351407,N/A,2025-11-12 14:01:02,Pro
Rackspace Technology launches AI launchpad managed service,https://www.investing.com/news/assorted/rackspace-technology-launches-ai-launchpad-managed-service-432SI-4350991,N/A,2025-11-12 12:51:02,Free
"Nvidia supplier Foxconn bullish on AI demand, teases OpenAI announcement",https://www.investing.com/news/stock-market-news/taiwanese-electronics-firm-foxconns-q3-profit-rises-17-beats-forecasts-4349955,N/A,2025-11-12 12:24:47,Free
SoftBank shares slide as Nvidia stake sale highlights AI funding needs,https://www.investing.com/news/stock-market-news/softbank-shares-slide-as-nvidia-stake-sale-highlights-ai-funding-needs-4349983,N/A,2025-11-12 12:01:11,Free
Morning Bid: Tech turbulence and data deluge due,https://www.investing.com/news/commodities-news/morning-bid-tech-turbulence-and-data-deluge-due-4350587,N/A,2025-11-12 11:36:49,Free
"Softbank price target lowered to JPY28,062 by CLSA on OpenAI stake",https://www.investing.com/news/analyst-ratings/softbank-price-target-lowered-to-jpy28062-by-clsa-on-openai-stake-93CH-4350418,N/A,2025-11-12 11:03:44,Free
Apple and Nvidia supplier Foxconn profit beats estimates on AI server boom,https://www.investing.com/news/earnings/apple-and-nvidia-supplier-foxconn-profit-beats-estimates-on-ai-server-boom-4350052,N/A,2025-11-12 07:56:55,Free
Morning Bid: US Congress poised to get back to work,https://www.investing.com/news/economy-news/morning-bid-us-congress-poised-to-get-back-to-work-4349908,N/A,2025-11-12 05:36:30,Free
Softbank Group shares tumble as Nvidia stake sale overshadows strong earnings,https://www.investing.com/news/stock-market-news/softbank-group-shares-tumble-as-nvidia-stake-sale-overshadows-strong-earnings-4349878,N/A,2025-11-12 01:16:29,Free
"AMD expects profit to triple by 2030, data center chip market to grow to $1 trillion",https://www.investing.com/news/stock-market-news/amd-expected-to-outline-plans-for-ai-chip-business-at-analyst-day-4348696,N/A,2025-11-12 00:24:27,Free
"Dow notches record high close, traders bet on end to government shutdown",https://www.investing.com/news/stock-market-news/us-futures-retreat-as-tech-concerns-resurface-federal-reopening-awaited-4348660,N/A,2025-11-12 00:06:28,Free
"Stocks rise, dollar dips with focus on labor market, US government reopening",https://www.investing.com/news/stock-market-news/gold-stocks-upbeat-in-anticipation-of-us-shutdown-deal-4348038,N/A,2025-11-11 21:54:28,Free
"Applovin, CoreWeave among market cap stock movers on Tuesday",https://www.investing.com/news/stock-market-news/applovin-coreweave-among-market-cap-stock-movers-on-tuesday-93CH-4349605,N/A,2025-11-11 19:02:49,Free
"European stocks close at record high, led by buoyant healthcare shares, hopes for end to US shutdown",https://www.investing.com/news/stock-market-news/european-shares-gain-with-focus-on-earnings-us-shutdowndeal-4348232,N/A,2025-11-11 17:36:41,Free
TSX tick higher after index ends prior session near two-week high,https://www.investing.com/news/stock-market-news/tsx-futures-tick-up-after-index-ends-prior-session-near-twoweek-high-4348783,N/A,2025-11-11 17:01:12,Free
Applovin and Micron Tech among market cap stock movers on Tuesday,https://www.investing.com/news/stock-market-news/applovin-and-micron-tech-among-market-cap-stock-movers-on-tuesday-93CH-4349439,N/A,2025-11-11 15:36:58,Free
Getty Images stock price target raised by Benchmark to reflect revenue shifts,https://www.investing.com/news/analyst-ratings/getty-images-stock-price-target-raised-by-benchmark-to-reflect-revenue-shifts-93CH-4349381,N/A,2025-11-11 15:05:57,Free
"AI cloud firm Nebius signs $3 billion deal with Meta, posts more than four-fold rise in revenue",https://www.investing.com/news/stock-market-news/ai-cloud-firm-nebius-signs-3-billion-deal-with-meta-posts-more-than-fourfold-rise-in-revenue-4349369,N/A,2025-11-11 15:01:17,Free
Nvidia-backed CoreWeave’s shares fall as data center delay hits annual revenue forecast,https://www.investing.com/news/stock-market-news/nvidiabacked-coreweaves-shares-fall-as-data-center-delay-hits-annual-revenue-forecast-4348565,N/A,2025-11-11 14:54:31,Free
These 3 key market drivers will continue to support stocks: UBS,https://www.investing.com/news/stock-market-news/these-3-key-market-drivers-will-continue-to-support-stocks-ubs-4349348,N/A,2025-11-11 14:52:57,Free
Nvidia shares dip 2% after SoftBank sells entire stake in AI chip darling,https://www.investing.com/news/stock-market-news/nvidia-shares-edge-lower-after-softbank-sells-entire-stake-in-ai-chip-darling-4348560,N/A,2025-11-11 14:43:54,Free
SoftBank’s $5.8 billion Nvidia stake sale stirs fresh AI bubble fears,https://www.investing.com/news/stock-market-news/softbanks-58-billion-nvidia-stake-sale-stirs-fresh-ai-bubble-fears-4349297,N/A,2025-11-11 14:30:49,Free
MScience Comments Circulate on Nvidia,https://www.investing.com/news/pro/mscience-comments-circulate-on-nvidia-432SI-4349199,N/A,2025-11-11 13:57:03,Pro
Microsoft plans to invest $10 billion in Portuguese AI data hub,https://www.investing.com/news/stock-market-news/microsoft-plans-to-invest-10-billion-in-portuguese-ai-data-hub-4348921,N/A,2025-11-11 12:24:28,Free
"Nvidia, CoreWeave and AMD fall premarket; Paramount Skydance rises",https://www.investing.com/news/stock-market-news/nvidia-coreweave-and-amd-fall-premarket-paramount-skydance-rises-4348820,N/A,2025-11-11 12:09:25,Free
SoftBank profit more than doubles to $16.6 billion on OpenAI gains,https://www.investing.com/news/stock-market-news/softbank-group-posts-166-billion-net-profit-in-q2-4348133,N/A,2025-11-11 12:06:52,Free
AMD stock still under-owned by active managers: BofA,https://www.investing.com/news/stock-market-news/amd-stock-still-underowned-by-active-managers-bofa-4348836,N/A,2025-11-11 11:59:15,Free
Morning Bid: Tech bounce stalls,https://www.investing.com/news/commodities-news/morning-bid-tech-bounce-stalls-4348791,N/A,2025-11-11 11:49:11,Free
CoreWeave stock price target raised to $99 from $91 at Morgan Stanley,https://www.investing.com/news/analyst-ratings/coreweave-stock-price-target-raised-to-99-from-91-at-morgan-stanley-93CH-4348512,N/A,2025-11-11 10:09:04,Free
Trump’s trade war with China in 2025,https://www.investing.com/news/stock-market-news/trumps-trade-war-with-china-in-2025-4348421,N/A,2025-11-11 09:37:54,Free
CoreWeave slips premarket as revenue forecast cut overshadows strong earnings,https://www.investing.com/news/earnings/coreweave-reports-betterthanexpected-q3-results-as-revenue-backlog-jumps-4347425,N/A,2025-11-11 09:24:11,Free
Senate approves bill to end shutdown; CoreWeave reports - what’s moving markets,https://www.investing.com/news/economy-news/senate-approves-bill-to-end-shutdown-coreweave-reports--whats-moving-markets-4348326,N/A,2025-11-11 08:51:43,Free
SoftBank sells NVIDIA stake for $5.83B,https://www.investing.com/news/pro/softbank-sells-nvidia-stake-for-583b-432SI-4348251,N/A,2025-11-11 08:39:04,Pro
SoftBank Group Q2 profit blows past expectations; sells Nvidia stake for $5.8 bln,https://www.investing.com/news/stock-market-news/softbank-group-q2-profit-blows-past-expectations-sells-nvidia-stake-for-58-bln-4348155,N/A,2025-11-11 07:03:55,Free
Intel CEO to oversee its AI efforts after executive departs for OpenAI,https://www.investing.com/news/stock-market-news/intel-ceo-to-oversee-companys-ai-efforts-after-departure-of-exec-for-openai-4347865,N/A,2025-11-10 23:54:43,Free
"Wall Street jumps, Nvidia and Palantir lead AI surge",https://www.investing.com/news/stock-market-news/us-stock-futures-rise-on-hopes-of-end-to-government-shutdown-4344971,N/A,2025-11-10 23:42:29,Free
"CoreWeave flags hit from data center delay, shares fall",https://www.investing.com/news/stock-market-news/coreweave-beats-thirdquarter-revenue-estimates-on-ai-computing-boom-4347420,N/A,2025-11-10 23:36:47,Free
Intel AI chief leaves for OpenAI infrastructure role,https://www.investing.com/news/stock-market-news/intel-ai-chief-leaves-for-openai-infrastructure-role-4347950,N/A,2025-11-10 23:34:24,Free
Trading Day: Light at the end of the shutdown tunnel,https://www.investing.com/news/economy-news/trading-day-light-at-the-end-of-the-shutdown-tunnel-4347653,N/A,2025-11-10 22:18:22,Free
Palantir and Micron among market cap stock movers on Monday,https://www.investing.com/news/stock-market-news/palantir-and-micron-among-market-cap-stock-movers-on-monday-93CH-4347098,N/A,2025-11-10 19:02:09,Free
Nvidia tops Allianz Technology Trust’s holdings with 10.7% allocation,https://www.investing.com/news/company-news/nvidia-tops-allianz-technology-trusts-holdings-with-107-allocation-93CH-4346925,N/A,2025-11-10 17:30:50,Free
Michael Burry warns of $176 billion depreciation understatement by tech giants,https://www.investing.com/news/stock-market-news/michael-burry-warns-of-176-billion-depreciation-understatement-by-tech-giants-4346876,N/A,2025-11-10 17:06:13,Free
